stamp,x,y,yaw
1518461467.1753556728,-1701.6067198663,-490.0422147417,-0.6562438370
1518461467.3750591278,-1700.9848140277,-490.5645542116,-0.7230932848
1518461467.5752010345,-1700.3872517137,-491.1365248317,-0.7767612649
1518461467.7750828266,-1699.8070533843,-491.7363089712,-0.8203665914
1518461467.9747352600,-1699.2447364920,-492.3692665513,-0.8554476406
1518461468.1754577160,-1698.6891461041,-493.0376498571,-0.8805090563
1518461468.3749847412,-1698.1435260407,-493.7263815553,-0.8961148200
1518461468.5750818253,-1697.5954754841,-494.4347616985,-0.8992836505
1518461468.7757167816,-1697.0364675182,-495.1574223061,-0.8938554176
1518461468.9754350185,-1696.4648940576,-495.8837335923,-0.8866392709
1518461469.1751115322,-1695.8789851194,-496.6171351790,-0.8858603751
1518461469.3755028248,-1695.2833952162,-497.3648381788,-0.8879054414
1518461469.5746734142,-1694.6876173900,-498.1148340289,-0.8904273769
1518461469.7754490376,-1694.0805955830,-498.8844446448,-0.8912697737
1518461469.9751341343,-1693.4676214925,-499.6618115862,-0.8928222922
1518461470.1756784916,-1692.8451174542,-500.4469516587,-0.8925256943
1518461470.3746883869,-1692.2165343970,-501.2354777679,-0.8930240348
1518461470.5748002529,-1691.5730198295,-502.0355394417,-0.8914515146
1518461470.7752008438,-1690.9179759389,-502.8422128864,-0.8901722068
1518461470.9754409790,-1690.2495915274,-503.6548491973,-0.8860882177
1518461471.1755156517,-1689.5721326542,-504.4735861646,-0.8812341908
1518461471.3755884171,-1688.8842370400,-505.2987835271,-0.8739878565
1518461471.5753762722,-1688.1857103843,-506.1273111562,-0.8690552745
1518461471.7750859261,-1687.4794758595,-506.9601971136,-0.8645027932
1518461471.9753079414,-1686.7635469318,-507.7976908896,-0.8648785292
1518461472.1747303009,-1686.0404459447,-508.6383686847,-0.8659885409
1518461472.3751776218,-1685.3076237741,-509.4939845460,-0.8686320669
1518461472.5747218132,-1684.5781720820,-510.3550050788,-0.8734927527
1518461472.7749013901,-1683.8459579678,-511.2252769229,-0.8757724696
1518461472.9752347469,-1683.1085392749,-512.1035553498,-0.8792957748
1518461473.1755602360,-1682.3666032298,-512.9880965979,-0.8801190356
1518461473.3752741814,-1681.6229172218,-513.8750605702,-0.8811366809
1518461473.5756909847,-1680.8778431894,-514.7771487555,-0.8833936805
1518461473.7755293846,-1680.1274508584,-515.6809462510,-0.8840373588
1518461473.9749238491,-1679.3743722167,-516.5845793336,-0.8855653428
1518461474.1763572693,-1678.6089615844,-517.4961487828,-0.8853717169
1518461474.3756823540,-1677.8576372741,-518.4048309888,-0.8851476578
1518461474.5754959583,-1677.1059367197,-519.3166466662,-0.8863234790
1518461474.7755517960,-1676.3542376774,-520.2305795377,-0.8874676694
1518461474.9754400253,-1675.6039473158,-521.1376909062,-0.8854382293
1518461475.1748852730,-1674.8552939491,-522.0419027088,-0.8830872353
1518461475.3753235340,-1674.1009324741,-522.9485902135,-0.8827242086
1518461475.5752696991,-1673.3516960034,-523.8464479546,-0.8792785606
1518461475.7750017643,-1672.6023509684,-524.7419002749,-0.8817685067
1518461475.9757113457,-1671.8529117051,-525.6475624875,-0.8848018191
1518461476.1751449108,-1671.1166743596,-526.5284722282,-0.8793533441
1518461476.3753755093,-1670.3779469842,-527.4249155334,-0.8865928670
1518461476.5757315159,-1669.6506085668,-528.3195789189,-0.8887738734
1518461476.7756717205,-1668.9274590209,-529.2102926672,-0.8898092276
1518461476.9750783443,-1668.2098180360,-530.0987948072,-0.8937207485
1518461477.1753952503,-1667.4908466395,-530.9888031780,-0.8959871040
1518461477.3755590916,-1666.7789171171,-531.8745123225,-0.8985219664
1518461477.5749123096,-1666.0725059106,-532.7540690672,-0.9000761961
1518461477.7756633759,-1665.3667504704,-533.6363726591,-0.9040864191
1518461477.9754080772,-1664.6697614548,-534.5083225634,-0.9055157390
1518461478.1756999493,-1663.9749754422,-535.3740150518,-0.9044514828
1518461478.3752133846,-1663.2886103371,-536.2278951714,-0.9025991587
1518461478.5748741627,-1662.6027140265,-537.0733123984,-0.9000205363
1518461478.7753026485,-1661.9117834286,-537.9101044961,-0.8978315830
1518461478.9751465321,-1661.2265034600,-538.7366603704,-0.8954411836
1518461479.1754970551,-1660.5396663489,-539.5589867228,-0.8908978202
1518461479.3748900890,-1659.8561718183,-540.3680327964,-0.8868722303
1518461479.5751245022,-1659.1754805713,-541.1758400403,-0.8851913371
1518461479.7746965885,-1658.4986110670,-541.9672009298,-0.8812222969
1518461479.9746725559,-1657.8236935707,-542.7509822500,-0.8765399545
1518461480.1751587391,-1657.1497221832,-543.5273987531,-0.8724906336
1518461480.3748526573,-1656.4834778163,-544.2931638563,-0.8739720220
1518461480.5755722523,-1655.8191324119,-545.0544549848,-0.8777981164
1518461480.7756650448,-1655.1616214767,-545.8057574687,-0.8782157532
1518461480.9756815434,-1654.5085985646,-546.5526203570,-0.8784254692
1518461481.1752021313,-1653.8630645100,-547.2953166315,-0.8794690627
1518461481.3752820492,-1653.2226347565,-548.0353381945,-0.8805779163
1518461481.5753388405,-1652.5917807758,-548.7727965548,-0.8823374587
1518461481.7757318020,-1651.9653253833,-549.5074410714,-0.8807934023
1518461481.9746940136,-1651.3490469314,-550.2289164699,-0.8790784361
1518461482.1755609512,-1650.7322870650,-550.9541831822,-0.8791406176
1518461482.3751385212,-1650.1272881350,-551.6695632916,-0.8793629935
1518461482.5753996372,-1649.5304313929,-552.3839121900,-0.8799580419
1518461482.7749042511,-1648.9450687322,-553.0893287123,-0.8803214218
1518461482.9748554230,-1648.3649442324,-553.7900529475,-0.8785671067
1518461483.1756589413,-1647.7882244728,-554.4863440095,-0.8789029732
1518461483.3749351501,-1647.2244528007,-555.1729516536,-0.8843644202
1518461483.5753619671,-1646.6666891795,-555.8615159900,-0.8887469613
1518461483.7747430801,-1646.1202654974,-556.5434447036,-0.8923956362
1518461483.9756796360,-1645.5780744793,-557.2277432057,-0.8969582967
1518461484.1749322414,-1645.0492204142,-557.9020989114,-0.8992098059
1518461484.3755855560,-1644.5222294420,-558.5760129469,-0.9010028108
1518461484.5757679939,-1644.0054239196,-559.2421824063,-0.9025601453
1518461484.7750144005,-1643.4964167093,-559.8954014028,-0.9015631181
1518461484.9748606682,-1642.9891029983,-560.5412512118,-0.8987536528
1518461485.1754126549,-1642.4809306511,-561.1826499608,-0.8982570643
1518461485.3752865791,-1641.9815575077,-561.8132327492,-0.8966288982
1518461485.5755202770,-1641.4828313415,-562.4428567993,-0.8983884050
1518461485.7755670547,-1640.9894029025,-563.0655207040,-0.8971002914
1518461485.9754271507,-1640.5000483703,-563.6811250251,-0.8971288162
1518461486.1754393578,-1640.0129656675,-564.2902072872,-0.8968515049
1518461486.3751819134,-1639.5302487737,-564.8943801121,-0.8979048334
1518461486.5749440193,-1639.0531985049,-565.4924285588,-0.8977765887
1518461486.7755122185,-1638.5781157208,-566.0849420496,-0.8977064465
1518461486.9750018120,-1638.1121046889,-566.6659043740,-0.8974944149
1518461487.1753215790,-1637.6524646185,-567.2378779872,-0.8970784387
1518461487.3751027584,-1637.2043039199,-567.7939818056,-0.8965031734
1518461487.5754418373,-1636.7669633975,-568.3347360461,-0.8960482431
1518461487.7751364708,-1636.3433581216,-568.8584307492,-0.8949848934
1518461487.9753901958,-1635.9310644018,-569.3684170974,-0.8961352466
1518461488.1748669147,-1635.5350241598,-569.8595606195,-0.8963298347
1518461488.3750500679,-1635.1509669500,-570.3339762288,-0.8961865741
1518461488.5756058693,-1634.7816898251,-570.7904192802,-0.8962383246
1518461488.7749238014,-1634.4319343028,-571.2234821642,-0.8958417569
1518461488.9749095440,-1634.0976220873,-571.6379353780,-0.8952202444
1518461489.1750783920,-1633.7816003839,-572.0287964422,-0.8937783039
1518461489.3755843639,-1633.4820580880,-572.3974551894,-0.8931790174
1518461489.5751924515,-1633.2001582523,-572.7441008659,-0.8919589316
1518461489.7747247219,-1632.9312861610,-573.0725768543,-0.8892968257
1518461489.9750981331,-1632.6783743708,-573.3790917801,-0.8874661703
1518461490.1746785641,-1632.4443334501,-573.6615277763,-0.8854082003
1518461490.3755028248,-1632.2258046628,-573.9241429448,-0.8848920781
1518461490.5747294426,-1632.0276151394,-574.1616489878,-0.8832962253
1518461490.7748641968,-1631.8466955382,-574.3786516629,-0.8804206215
1518461490.9752089977,-1631.6832578770,-574.5739029939,-0.8795236833
1518461491.1750633717,-1631.5429722071,-574.7411956254,-0.8787421534
1518461491.3756668568,-1631.4270289936,-574.8788387194,-0.8783754569
1518461491.5751264095,-1631.3363510491,-574.9865126082,-0.8777737412
1518461491.7751755714,-1631.2685463670,-575.0667629255,-0.8767012541
1518461491.9751992226,-1631.2225384940,-575.1213356461,-0.8752909436
1518461492.1750626564,-1631.1974199630,-575.1510407779,-0.8746613338
1518461492.3755342960,-1631.1978050802,-575.1508240322,-0.8752268896
1518461492.5751094818,-1631.1992282621,-575.1498008245,-0.8753040665
1518461492.7751443386,-1631.2008851369,-575.1489191457,-0.8754144259
1518461492.9754266739,-1631.2025220171,-575.1481651424,-0.8755335396
1518461493.1748101711,-1631.2039217029,-575.1475738912,-0.8756393905
1518461493.3755853176,-1631.2051814499,-575.1472105828,-0.8757457367
1518461493.5753295422,-1631.2063427300,-575.1470529140,-0.8758553590
1518461493.7749369144,-1631.2075196931,-575.1469731425,-0.8759717529
1518461493.9753575325,-1631.2086988318,-575.1469622623,-0.8760928711
1518461494.1754205227,-1631.2098421038,-575.1470883861,-0.8762191418
1518461494.3748621941,-1631.2109583010,-575.1472945155,-0.8763477703
1518461494.5750291348,-1631.2121220182,-575.1475786338,-0.8764863748
1518461494.7751388550,-1631.2132439399,-575.1478811546,-0.8766218609
1518461494.9748685360,-1631.2144099350,-575.1482574366,-0.8767666558
1518461495.1750516891,-1631.2156522197,-575.1487206843,-0.8769249575
1518461495.3754565716,-1631.2169151370,-575.1492566690,-0.8770900726
1518461495.5750880241,-1631.2182286276,-575.1499221123,-0.8772687226
1518461495.7748873234,-1631.2195964257,-575.1505844217,-0.8774528317
1518461495.9756038189,-1631.2209354173,-575.1512915741,-0.8776368316
1518461496.1756083965,-1631.2222145193,-575.1520429007,-0.8778174606
1518461496.3750851154,-1631.2234956140,-575.1527288249,-0.8779941353
1518461496.5755305290,-1631.2248166850,-575.1534848161,-0.8781794437
1518461496.7753040791,-1631.2261210793,-575.1542812315,-0.8783656187
1518461496.9757239819,-1631.2274180632,-575.1550985179,-0.8785523691
1518461497.1753425598,-1631.2286790335,-575.1558998819,-0.8787343742
1518461497.3746891022,-1631.2299563896,-575.1566460555,-0.8789145771
1518461497.5750565529,-1631.2311683776,-575.1574391740,-0.8790909922
1518461497.7746846676,-1631.2311683848,-575.1574391796,-0.8790909596
1518461497.9751725197,-1631.2336524861,-575.1589278603,-0.8794438927
1518461498.1756505966,-1631.2348569684,-575.1596660924,-0.8796160647
1518461498.3749449253,-1631.2359960300,-575.1603474695,-0.8797778289
1518461498.5754725933,-1631.2371130644,-575.1610601554,-0.8799393060
1518461498.7750911713,-1631.2381915588,-575.1617489612,-0.8800952637
1518461498.9755675793,-1631.2392388410,-575.1623502577,-0.8802424189
1518461499.1756558418,-1631.2402557041,-575.1629331390,-0.8803852468
1518461499.3746960163,-1631.2412037225,-575.1635013567,-0.8805199895
1518461499.5755538940,-1631.2421234721,-575.1640390693,-0.8806498593
1518461499.7748022079,-1631.2430441011,-575.1645445908,-0.8807777820
1518461499.9751493931,-1631.2439075643,-575.1650254846,-0.8808981984
1518461500.1752386093,-1631.2447818549,-575.1654874230,-0.8810185457
1518461500.3749380112,-1631.2456312204,-575.1659269830,-0.8811348836
1518461500.5747978687,-1631.2464834815,-575.1663537970,-0.8812507228
1518461500.7747116089,-1631.2473359155,-575.1667331532,-0.8813635765
1518461500.9752118587,-1631.2481736364,-575.1671026967,-0.8814742826
1518461501.1752786636,-1631.2489861154,-575.1674598057,-0.8815815791
1518461501.3749725819,-1631.2497824467,-575.1677618431,-0.8816837081
1518461501.5755450726,-1631.2505729613,-575.1680318913,-0.8817832122
1518461501.7752139568,-1631.2513676610,-575.1683216456,-0.8818844104
1518461501.9746816158,-1631.2521129948,-575.1685573012,-0.8819770414
1518461502.1754281521,-1631.2528511917,-575.1687717441,-0.8820675934
1518461502.3748130798,-1631.2535779733,-575.1690046049,-0.8821581296
1518461502.5753827095,-1631.2542882865,-575.1692685140,-0.8822489214
1518461502.7756063938,-1631.2550196150,-575.1694885430,-0.8823391360
1518461502.9751474857,-1631.2557367423,-575.1696801217,-0.8824260762
1518461503.1749622822,-1631.2564707560,-575.1698871882,-0.8825157679
1518461503.3748307228,-1631.2571803076,-575.1700850675,-0.8826023339
1518461503.5756402016,-1631.2578591577,-575.1702723642,-0.8826850335
1518461503.7750675678,-1631.2585806957,-575.1704716530,-0.8827729569
1518461503.9749183655,-1631.2592961273,-575.1706584990,-0.8828594651
1518461504.1756141186,-1631.2599972956,-575.1708464339,-0.8829445609
1518461504.3748681545,-1631.2606855499,-575.1710263877,-0.8830278127
1518461504.5756917000,-1631.2613588016,-575.1711762901,-0.8831076070
1518461504.7753036022,-1631.2620179300,-575.1713529486,-0.8831876241
1518461504.9753038883,-1631.2626879163,-575.1715434095,-0.8832696553
1518461505.1752221584,-1631.2633566411,-575.1717377280,-0.8833518060
1518461505.3748767376,-1631.2640146616,-575.1719099737,-0.8834314535
1518461505.5751421452,-1631.2646744986,-575.1720688431,-0.8835104554
1518461505.7755331993,-1631.2653142875,-575.1722344329,-0.8835877928
1518461505.9755787849,-1631.2659476887,-575.1724002993,-0.8836644878
1518461506.1747946739,-1631.2665957840,-575.1726002443,-0.8837448757
1518461506.3748927116,-1631.2672352677,-575.1727967406,-0.8838241536
1518461506.5756537914,-1631.2678793057,-575.1729980675,-0.8839042204
1518461506.7748091221,-1631.2684866495,-575.1732054241,-0.8839808342
1518461506.9756677151,-1631.2691152429,-575.1733945255,-0.8840585302
1518461507.1752264500,-1631.2697233240,-575.1736191074,-0.8841363198
1518461507.3756008148,-1631.2703484160,-575.1738406477,-0.8842157065
1518461507.5752096176,-1631.2709369683,-575.1740378727,-0.8842897441
1518461507.7748126984,-1631.2715246198,-575.1742720834,-0.8843660203
1518461507.9749591351,-1631.2721230527,-575.1745182287,-0.8844441833
1518461508.1756105423,-1631.2727287819,-575.1747541893,-0.8845224773
1518461508.3748519421,-1631.2733339984,-575.1750059611,-0.8846017180
1518461508.5755491257,-1631.2733339995,-575.1750059619,-0.8846017143
1518461508.7756032944,-1631.2745450403,-575.1755160556,-0.8847606956
1518461508.9756057262,-1631.2751426486,-575.1757872576,-0.8848403796
1518461509.1752676964,-1631.2757308923,-575.1760725730,-0.8849199738
1518461509.3753647804,-1631.2763022909,-575.1763531092,-0.8849975071
1518461509.5748765469,-1631.2768696032,-575.1766400432,-0.8850750189
1518461509.7748279572,-1631.2774244940,-575.1769432952,-0.8851522562
1518461509.9751470089,-1631.2779839224,-575.1772226997,-0.8852284796
1518461510.1755213737,-1631.2785311294,-575.1775264036,-0.8853049487
1518461510.3750114441,-1631.2790674261,-575.1778156060,-0.8853793688
1518461510.5755169392,-1631.2796196971,-575.1781105399,-0.8854558301
1518461510.7749662399,-1631.2801470876,-575.1784042902,-0.8855296093
1518461510.9748361111,-1631.2806824781,-575.1786865090,-0.8856035120
1518461511.1751532555,-1631.2812027087,-575.1789721397,-0.8856760401
1518461511.3753507137,-1631.2817218058,-575.1792626547,-0.8857487594
1518461511.5751950741,-1631.2822548677,-575.1795580128,-0.8858232539
1518461511.7755475044,-1631.2827775804,-575.1798585406,-0.8858969885
1518461511.9746911526,-1631.2832865097,-575.1801629751,-0.8859695225
1518461512.1756341457,-1631.2837871594,-575.1804574775,-0.8860405691
1518461512.3750088215,-1631.2842803651,-575.1807672409,-0.8861117901
1518461512.5754301548,-1631.2847621451,-575.1810783323,-0.8861818955
1518461512.7752752304,-1631.2852377050,-575.1813869495,-0.8862511953
1518461512.9747972488,-1631.2857109424,-575.1817086006,-0.8863209912
1518461513.1750807762,-1631.2861797877,-575.1820286287,-0.8863901202
1518461513.3750591278,-1631.2866307675,-575.1823304891,-0.8864562524
1518461513.5755696297,-1631.2870945251,-575.1826454431,-0.8865245524
1518461513.7756938934,-1631.2875357642,-575.1829588083,-0.8865903774
1518461513.9755363464,-1631.2879678952,-575.1832687107,-0.8866550428
1518461514.1747014523,-1631.2883978835,-575.1835879495,-0.8867200691
1518461514.3748509884,-1631.2888359526,-575.1839096639,-0.8867860963
1518461514.5748386383,-1631.2892694521,-575.1842197285,-0.8868509316
1518461514.7748339176,-1631.2896842372,-575.1845201270,-0.8869131881
1518461514.9749784470,-1631.2901039047,-575.1848341212,-0.8869768193
1518461515.1751410961,-1631.2905231899,-575.1851387289,-0.8870398309
1518461515.3755757809,-1631.2909353109,-575.1854515810,-0.8871025951
1518461515.5749452114,-1631.2913348682,-575.1857621528,-0.8871639053
1518461515.7757828236,-1631.2917135590,-575.1860576318,-0.8872220801
1518461515.9749262333,-1631.2920904099,-575.1863615584,-0.8872805806
1518461516.1756296158,-1631.2924612163,-575.1866559072,-0.8873378605
1518461516.3751702309,-1631.2928264112,-575.1869598045,-0.8873951359
1518461516.5747117996,-1631.2931811907,-575.1872466177,-0.8874502629
